item,open,close,volume
167,0.31347884452841446,0.30805899001936543,0.022853157904270227
168,0.30756227315666484,0.3220120164854263,0.034735733714922765
169,0.320638393079103,0.3220120164854263,0.003445993123051312
170,0.32153333664793915,0.3145637817170664,0.019756275360927028
171,0.31656142793218317,0.32667957694026517,0.030905257574571764
172,0.32849400884999747,0.3319429961765728,0.03627093168266515
173,0.325610301794859,0.31923134217190524,0.03502059291040657
174,0.3162631134092378,0.31764238542132184,0.021755928813567436
175,0.31347884452841446,0.323551318337554,0.039873964758115756
176,0.3162631134092378,0.3217140870946919,0.059075046642062035
177,0.3196937304231094,0.31674859724911864,0.03373112231105394
178,0.31347884452841446,0.3130244798649387,0.03613388484716544
179,0.3103465420374882,0.3145637817170664,0.05033788367560297
180,0.30259036444090887,0.28784944634788223,0.10955459094937231
181,0.28956396360562814,0.2962411241869011,0.036730089845991486
182,0.2960771640232685,0.2838273995729679,0.03793480330019717
183,0.28270272957788495,0.27513779234321467,0.03799033973602934
184,0.27648784368318996,0.2673916281841204,0.04484524473113018
185,0.267787003430617,0.2614826952678882,0.06297233738675266
186,0.2618704320588674,0.2692288594269825,0.05351661838129575
187,0.2771341918162382,0.2708178161775659,0.05463418235158016
188,0.27340526027942125,0.27141367495903473,0.050053024480119154
189,0.27216228310048224,0.2658523263319926,0.030298970576625416
190,0.265301049072739,0.2692288594269825,0.03124360262979549
191,0.2634614428479093,0.273598490491087,0.036604321178999234
192,0.2696763287426043,0.26798748696558916,0.022561292573804508
193,0.27340526027942125,0.27235711802969365,0.03506502205907232
194,0.272758912146373,0.2928149361934555,0.10794335078487509
195,0.2911052553075125,0.29346044987338,0.04463762390178835
196,0.2914035698304579,0.2853667014250956,0.03185604135601863
197,0.28459205488987216,0.28447291325289237,0.020444243639881926
198,0.28394570675682396,0.2832315407914991,0.03565046153341397
199,0.2824044150549396,0.28040121157952236,0.02478855997268633
200,0.2817580669218913,0.2773226078752669,0.028430041349866902
201,0.27802913538507434,0.28010328218878794,0.020857092959791282
202,0.27802913538507434,0.2773226078752669,0.036514950237644686
203,0.2758912146372992,0.2754357217339491,0.019154089515165208
204,0.27648784368318996,0.27856398033666024,0.036505893526570514
205,0.27648784368318996,0.2760812354138736,0.021381698676729073
206,0.2755431810271963,0.2779184666567357,0.02623353259236906
207,0.2758912146372992,0.2754357217339491,0.03505442741592894
208,0.27340526027942125,0.2788619097273946,0.03820906785253761
209,0.2783771689951772,0.2770246784845325,0.04075400366437948
210,0.2758912146372992,0.27235711802969365,0.0357118079348409
211,0.27678615820613534,0.27141367495903473,0.05201098288555017
212,0.2724605976234276,0.27330056110035256,0.022153227931443774
213,0.2724605976234276,0.27295297681116243,0.033367657698699975
214,0.272758912146373,0.2695764437161726,0.04379620417859561
215,0.2724605976234276,0.27265504742042806,0.08544887281541022
216,0.2743002038482573,0.2689309300362481,0.03845513698360941
217,0.2680853179535624,0.26644818511346147,0.031436698545150445
218,0.2662457117287326,0.2630219971200159,0.029972245452591195
219,0.260329140356983,0.26366751079994044,0.024814704817862708
220,0.26594739720578725,0.25155171557674166,0.057075564070762655
221,0.24978869387958036,0.24350762202691295,0.07537029132192781
222,0.24387212250783075,0.23759868911068077,0.04898843372555158
223,0.24078953910406203,0.2475296688018273,0.05776609556983289
224,0.24695470591159946,0.24380555141764737,0.047923501208301966
225,0.24262914532889174,0.24350762202691295,0.0318271624093859
226,0.2283597673146721,0.2388400615720741,0.0621794479644102
227,0.23890021379207477,0.22890908188092757,0.035699333596946284
228,0.22741510465867842,0.23605938725855308,0.12303729963735562
229,0.2398448764480684,0.22583047817667212,0.08070213092449882
230,0.22676875652563017,0.229207011271662,0.034739151341743206
231,0.2277134191816238,0.22424152142608872,0.05327396687704439
232,0.22522746482374584,0.21838224340831225,0.04003818172683798
233,0.22055387063093518,0.20562093450518898,0.0629461925415763
234,0.20474320091483117,0.20005958587814687,0.10658877439459305
235,0.20036792124496594,0.1997616564874125,0.05929394563991132
236,0.20190921294685027,0.2006554446596157,0.042799282435072784
237,0.2010142693780142,0.19385272357118027,0.03983414940565761
238,0.19261174364838657,0.19568995481404244,0.043031851940203834
239,0.19291005817133194,0.20159888773027462,0.0764729886155433
240,0.2043951673047283,0.19479616664183924,0.0670863056718593
241,0.19231342912544125,0.1916679080391281,0.07930568860566636
242,0.19042410381345398,0.17493420725954617,0.09232496709679779
243,0.1823696116939293,0.17523213665028053,0.059445346508056884
244,0.17118281708347838,0.18173692834798155,0.08444511581824651
245,0.2149853328692885,0.23203734048363872,0.20957878774726102
246,0.22925471088350818,0.24847311187248622,0.12703062569570064
247,0.24571172873266045,0.23327871294503205,0.14821290584745694
248,0.23581763038830605,0.2301504543423209,0.07068147820562289
249,0.2323870133744344,0.22890908188092757,0.1332038850214644
250,0.2277134191816238,0.24474899448830628,0.0881106914645112
251,0.24605976234276333,0.26088683648641936,0.09619833445374533
252,0.26003082583403764,0.2676895575748548,0.08403602588783965
253,0.26748868890767163,0.2667461145041959,0.07926536060918515
254,0.2650027345497936,0.2704702318883758,0.059473371047984516
255,0.2743002038482573,0.27389641988182134,0.056633152278856486
256,0.26873166608661064,0.26366751079994044,0.0487092136143215
257,0.26594739720578725,0.269874373106907,0.05395561254638147
258,0.2712176204444886,0.27483986295248025,0.07914335133169538
259,0.27802913538507434,0.2695764437161726,0.16613750411396827
260,0.2650027345497936,0.2766770941953424,0.06780315289744694
261,0.27216228310048224,0.25929787973583596,0.07009791842603248
262,0.2560035797742753,0.2546799741794528,0.06122951858966845
263,0.26251678019191566,0.26644818511346147,0.06195901103449172
264,0.267787003430617,0.27265504742042806,0.04162720731700232
265,0.2696763287426043,0.26709369879338596,0.06871736807191507
266,0.2696763287426043,0.2676895575748548,0.08101826140538967
267,0.2631134092378064,0.25840409156363275,0.05848892364235629
268,0.25938447770098944,0.2611847658771538,0.04082867881040613
269,0.25287127728334907,0.26366751079994044,0.05523021646906519
270,0.26748868890767163,0.2720591886389592,0.019427157898118497
271,0.2796201461741162,0.27578330602313916,0.06288945993635696
272,0.26932829513250134,0.25746064849297384,0.09889296232032255
273,0.25660020882016604,0.24782759819256173,0.07397350724041331
274,0.23268532789737978,0.20969263617855904,0.15849176027261724
275,0.21309600755730124,0.2059685187943791,0.08382430390631329
276,0.2090687614975389,0.20502507572372014,0.0587025253186339
277,0.21871426440610547,0.22210636079249219,0.07692462799986467
278,0.22274151046586782,0.20626644818511347,0.06737782923964297
279,0.1901257892905086,0.18858930433487264,0.11415454576834574
280,0.19604236066225822,0.1950940960325736,0.09333385053419217
281,0.20036792124496594,0.21306916927354885,0.07166302062845373
282,0.21185303037836223,0.2146581260241323,0.04392026403217764
283,0.22522746482374584,0.2090471224986345,0.07404185977682214
284,0.21249937851141049,0.2003575152688813,0.05083702807272847
285,0.17824292745985182,0.16902527434331396,0.0898820474455461
286,0.16805051459255205,0.16217289835642287,0.08158370776283175
287,0.16029433699597273,0.14727642881970307,0.09276310685517841
288,0.1372743996420226,0.13084065743085554,0.1173409701343845
289,0.12703226768756526,0.1404737077312677,0.12941817979246117
290,0.14691990255058918,0.1553701772679875,0.0836038669763948
291,0.1575100681151494,0.15755499280003973,0.04719742639029914
292,0.15378113657833242,0.1553701772679875,0.04895938389757783
293,0.14880922786257644,0.14603505635830977,0.05632043942478607
294,0.14289265649082683,0.1401757783405333,0.0754236063003267
295,0.14383731914682046,0.1401757783405333,0.06041646516908539
296,0.1391637249540098,0.16281841203634737,0.10616908982104281
297,0.1621339432208025,0.165301156959134,0.08603482493377494
298,0.16556456023467409,0.1687273449525796,0.06981613509468707
299,0.16775220006960673,0.16778390188192063,0.058198767125300796
300,0.17302242330830803,0.18203485773871592,0.08822928311518052
301,0.177994332024064,0.1873479318734793,0.06709536238293347
302,0.18793814945557596,0.19787477034609463,0.07702749856715996
303,0.19728533784119723,0.19042653557773476,0.052982101546578675
304,0.18982747476756323,0.1857589751228959,0.04849680810743105
305,0.19107045194650224,0.18764586126421373,0.05224064740788385
306,0.19136876646944762,0.2003575152688813,0.08380636136550597
307,0.22274151046586782,0.22766770941953424,0.16887109292629854
308,0.2264704420026848,0.22334773325388552,0.05551199980041059
309,0.2214985332869288,0.225482893887482,0.05006276471655741
310,0.2277134191816238,0.23730075971994635,0.08437556711245052
311,0.23641425943419675,0.2316897561944486,0.06318833140180458
312,0.2277134191816238,0.24256417895625404,0.06953025061115713
313,0.2404415054939591,0.24504692387904065,0.06261280304524221
314,0.2451150996867697,0.23948557525199865,0.038939756466748035
315,0.23765723661313576,0.22796563881026866,0.05997695835997659
316,0.22676875652563017,0.23452008540642538,0.05134232419813077
317,0.2351712822552578,0.22672426634887533,0.050750391232830275
318,0.2264704420026848,0.23233526987437308,0.03391789561679108
319,0.23298364242032515,0.23541387357862853,0.07240276595373832
320,0.23268532789737978,0.24599036694969956,0.0977101216777677
321,0.24138616814995273,0.23387457172650084,0.06522506610544677
322,0.22925471088350818,0.21838224340831225,0.07593419974730067
323,0.2168249390941182,0.21649535726699437,0.050912215862778186
324,0.22090190424103812,0.21371468295347334,0.05499730520125208
325,0.21095808680952616,0.2146581260241323,0.04274323335521754
326,0.21776960175011184,0.2167932866577288,0.04607490686112508
327,0.20782578431859988,0.20934505188936892,0.04721178042294499
328,0.20971510963058715,0.20224440141019911,0.04189087722619939
329,0.19912494406602693,0.20408163265306123,0.04463899095251652
330,0.2043951673047283,0.19881821341675354,0.07614028264457331
331,0.19509769800626459,0.20656437757584784,0.0691377361708294
332,0.21095808680952616,0.22051740404190873,0.06513586604543325
333,0.2196589270620991,0.21962361586970558,0.07471530314179016
334,0.22055387063093518,0.2177367297283877,0.062292058768143754
335,0.2155819619151792,0.2195243060727941,0.05987682189413765
336,0.2103117386764779,0.20626644818511347,0.058184413092654944
337,0.2090687614975389,0.2099905655692934,0.03219575346197053
338,0.21592999552528214,0.21992154526043994,0.04706089219882249
339,0.22214488141997712,0.22612840756740654,0.041047406926914394
340,0.2242828021677522,0.21897810218978103,0.03667489517284135
341,0.21249937851141049,0.20626644818511347,0.07868470581239212
342,0.19634067518520354,0.18268037141864046,0.08772569580318845
343,0.18391090339581362,0.19385272357118027,0.0677835015432294
344,0.185452195097698,0.19290928050052136,0.06748497184046381
345,0.1994232585889723,0.19136997864839367,0.051210403802861716
346,0.185452195097698,0.19568995481404244,0.08642084588314383
347,0.19539601252920996,0.1944485823526491,0.04215198391528113
348,0.19569432705215534,0.1864044888028204,0.06845609050149232
349,0.184209217918759,0.1733452505089627,0.0967931724018432
350,0.17580669218913142,0.19290928050052136,0.09796763985868798
351,0.19758365236414255,0.20562093450518898,0.07503228802938612
352,0.2084721324516482,0.20313818958240232,0.04393102955666203
353,0.20315219012578928,0.21401261234420776,0.07128656903418208
354,0.20971510963058715,0.2006554446596157,0.05722816110829537
355,0.1997712921990752,0.1997616564874125,0.06432264174350916
356,0.2016108984239049,0.19633546849396694,0.06792533305627772
357,0.1969373042310943,0.201896817121009,0.054872049178282895
358,0.1994232585889723,0.18983067679626597,0.07047659147773741
359,0.18982747476756323,0.18268037141864046,0.07890018718342096
360,0.19166708099239294,0.20656437757584784,0.0868610362176167
361,0.20474320091483117,0.2037837032623268,0.06913893234021655
362,0.2056878635708248,0.2085505735140772,0.038101412607693695
363,0.2125490975985681,0.2211132628233775,0.08330277405351388
364,0.22597325113110922,0.22290083916778392,0.08388394149433
365,0.22055387063093518,0.2335269874373107,0.06477974933074324
366,0.2297021826679262,0.22662495655196385,0.046271078640618434
367,0.22532690299806096,0.23005114454540937,0.06275412191426746
368,0.2395962810122806,0.24966482943542384,0.12388452932614312
369,0.25162830010441006,0.26262475793237006,0.1261736557704749
370,0.2739521702381544,0.2673916281841204,0.15483387428669856
371,0.2630636901506488,0.26366751079994044,0.06875376579755278
372,0.26351116193506685,0.2601916679080391,0.06619515947842915
373,0.2603788594441405,0.2708178161775659,0.05557266267647344
374,0.2728086312335305,0.26803714186404487,0.09145227608819802
375,0.2701238005270223,0.2580565072744426,0.09387434821584502
376,0.2651518918112663,0.2611847658771538,0.053542763226472126
377,0.2608263312285586,0.2732012513034411,0.06151830805599577
378,0.2774325063391836,0.2711654004667561,0.06934604052553532
379,0.26873166608661064,0.26505784795670095,0.04662651182994436
380,0.26251678019191566,0.2760812354138736,0.09213648497765044
381,0.2765872818575051,0.27920949401658474,0.0834367450248752
382,0.28116143787600056,0.2825860271115746,0.05415434754599015
383,0.278625764430965,0.274343313967923,0.055515075664548996
384,0.27807885447223185,0.27235711802969365,0.0449699881100763
385,0.27226172127479736,0.26937782412234973,0.03368686404372922
386,0.2681350370407199,0.26600129102735987,0.028423035214884998
387,0.26619599264157506,0.26376682059685186,0.04245034273670569
388,0.2610252075771889,0.26818610655941205,0.06851675337755515
389,0.2679858797792472,0.26327027161229455,0.08141060496437637
390,0.26097548849003127,0.2628730324246487,0.0674159357786909
391,0.2627653756277034,0.26634887531655,0.07842599146208468
392,0.26972604782976184,0.27389641988182134,0.06130709871849248
393,0.27439964202257244,0.27086747107602166,0.07000649690858567
394,0.27216228310048224,0.28089776056407967,0.05902241518902723
395,0.2807139660915825,0.2768757137891653,0.035069977617961955
396,0.2764381245960324,0.2740453845771886,0.05084505949575651
397,0.27027295778849497,0.2683350712547793,0.06390979242359981
398,0.26992492417839203,0.2682854163563236,0.05039376187411719
399,0.27047183413712517,0.2740453845771886,0.03920530607069635
400,0.2751951474170934,0.27623020010924076,0.02737091879821204
401,0.2762392482474022,0.2852673916281841,0.0664323427797678
402,0.28682941381196236,0.28407567406524653,0.05837409138118946
403,0.2830010441008303,0.2906301206614033,0.04721314747367317
404,0.29085665987172477,0.28819703063707236,0.03431758707344173
405,0.2866305374633321,0.28288395650230896,0.03045447259695551
406,0.27753194451349866,0.282685336908486,0.047003476068239076
407,0.28265301049072733,0.27578330602313916,0.03725281586817804
408,0.27355441754089393,0.26689507919956307,0.051495775642368596
409,0.26008054492119526,0.26252544813545853,0.0825808003876956
410,0.26226818475612784,0.256864789711505,0.038572361583550555
411,0.26356088102222436,0.25904960524355725,0.04422050254835344
412,0.2582409386963655,0.2694274790208054,0.04477672131338032
413,0.2682344752150351,0.2715626396544019,0.04947202792064408
414,0.2724605976234276,0.2665474949103729,0.03365542187698116
415,0.2679858797792472,0.26664680470728436,0.03205221313551198
416,0.26162183662307953,0.2730522866080739,0.043895486237729445
417,0.2717645304032218,0.27801777645364717,0.04912684761177947
418,0.28016705613284937,0.28596256020656435,0.1001996919351184
419,0.2853875602843931,0.28725358756641345,0.07055878540276904
420,0.28265301049072733,0.27533641193703756,0.0522115975799101
421,0.2739521702381544,0.27469089825711307,0.013957417053342662
422,0.27355441754089393,0.2649585381597895,0.03207528211654996
423,0.2640083528066424,0.252793088038135,0.047647015198528236
424,0.2535673445035549,0.2509558567952728,0.046800127272422797
425,0.2520757718888281,0.24494761408212923,0.04687360624906229
426,0.24367324615920044,0.2549779035701872,0.05307659892816388
427,0.2759409337244568,0.28030190178261083,0.0994327764766113
428,0.279421269825486,0.27901087442276185,0.04035619190248007
429,0.2796698652612738,0.2782163960474701,0.03784098944397604
430,0.2757420573758265,0.2813943095486369,0.04403560893736755
431,0.27544374285288115,0.2751874472416704,0.0392080401721527
432,0.2785263262566499,0.2851184269328169,0.055406395131658945
433,0.26266593745338834,0.2682854163563236,0.09612246313833153
434,0.268681946999453,0.25790754257907544,0.058354098264289875
435,0.2575448714761597,0.254084115397984,0.047700330176927125
436,0.25386565902650027,0.25984408361884903,0.05328404887616468
437,0.2581415005220504,0.25542479765628884,0.05662358292375924
438,0.25282155819619145,0.24986344902924673,0.04587685538688049
439,0.2508327947098891,0.2515020606782859,0.02605496159100098
440,0.25262268184756126,0.2534386017180595,0.040439069352875785
441,0.2565504897330085,0.25482893887482,0.037574585433322615
442,0.2585889723064684,0.2596951189234818,0.03630955086573614
443,0.25903644409088644,0.25691444460996077,0.026964050325238458
444,0.25520807437975435,0.25314067232732507,0.013781580153430938
445,0.25277183910903395,0.25423308009335116,0.016785845009940167
446,0.2551086362054393,0.24683450022344705,0.03699136741641425
447,0.2475016158703326,0.24757932370028307,0.02890850910472873
448,0.24645751504002383,0.2501117235215254,0.034223089691856515
449,0.2487943121364291,0.2516510253736531,0.017920155351644748
450,0.2513299855814647,0.24599036694969956,0.021171856389953954
451,0.24615920051707846,0.23859178707979545,0.0237537025714566
452,0.2368617312186148,0.24564278266050948,0.0275153135313757
453,0.24153532541142542,0.23203734048363872,0.03463132521555827
454,0.2309948789340227,0.23610904215700879,0.03133075211371675
455,0.236165663998409,0.22657530165350814,0.0302547123093007
456,0.2283597673146721,0.2259794428720393,0.056737389896879944
457,0.22607268930542435,0.21833258850985648,0.03427161999270679
458,0.22075274697956543,0.23288147375738616,0.044170605196774994
459,0.23218813702580415,0.23417250111723525,0.02807682961797426
460,0.23437577686073685,0.2263766820596852,0.030520432794590033
461,0.2279620146174116,0.2239435920353543,0.031158845484648534
462,0.2179684780987421,0.20750782064650675,0.07341950993281972
463,0.2070799980112365,0.20805402452951982,0.039472906250736926
464,0.20877044697459352,0.20333680917622526,0.04740897749048448
465,0.20374881917167997,0.2114802125229654,0.0664463550497316
466,0.2056381444836673,0.20293956998857937,0.0860004777842295
467,0.2034007855615771,0.19986096628432393,0.06678230776618102
468,0.19748421418982748,0.21068573414767366,0.06217534681222568
469,0.19300949634564707,0.1874968965688465,0.0989406382144677
470,0.18997663202903592,0.19449823725110482,0.06107384568799733
471,0.1951971361805797,0.19226376682059682,0.09846917659458779
472,0.18470640879033462,0.176821093400864,0.09080771166986272
473,0.16268085317953562,0.17160732906301207,0.14804732182800656
474,0.17625416397354943,0.1830279557078306,0.06312237120417005
475,0.18430865609307412,0.17950245791747355,0.06257589267558143
476,0.18053000546909953,0.17438800337653312,0.04000571427204378
477,0.17351961417988365,0.1728487015244054,0.059372380175440456
478,0.17113309799632076,0.17885694423754905,0.08966109787160455
479,0.17769601750111863,0.18193554794180444,0.04981020209452678
480,0.18112663451499028,0.18819206514722675,0.059090084200071974
481,0.18535275692338282,0.20398232285614976,0.07304972271084793
482,0.20742803162133944,0.20502507572372014,0.07696188013220748
